Customer_ID,Customer_Name,City,State,Customer_Segment,Customer_Status
CUST1551,Azad Jaggi,Bengaluru,Karnataka,Standard,Active
CUST1552,Vedika Handa,Nashik,Maharashtra,Standard,Active
CUST1553,Azad Rama,Pune,Maharashtra,Premium,Inactive
CUST1554,Aahana Bawa,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1555,Timothy Bobal,Pune,Maharashtra,Premium,Active
CUST1556,Sathvik Swamy,Bengaluru,Karnataka,Premium,Inactive
CUST1557,Upadhriti Bhat,Kochi,Kerala,Premium,Inactive
CUST1558,Ojasvi Pillay,Salem,Tamil Nadu,Premium,Inactive
CUST1559,Amaira Wadhwa,Mysuru,Karnataka,Standard,Active
CUST1560,Ekavir Modi,Hyderabad,Telangana,Business,Active
CUST1561,Tarak Venkataraman,Nashik,Maharashtra,Standard,Active
CUST1562,Harrison Kashyap,Mumbai,Maharashtra,Business,Inactive
CUST1563,Ranveer Hans,Tiruchirappalli,Tamil Nadu,Business,Inactive
CUST1564,Praneel Sagar,Hyderabad,Telangana,Business,Inactive
CUST1565,Ishita Shanker,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1566,Hemang Ganesan,Nashik,Maharashtra,Business,Active
CUST1567,Neelima Thaman,Kochi,Kerala,Premium,Active
CUST1568,Nakul Walla,Kolkata,West Bengal,Premium,Inactive
CUST1569,Indira Murty,Chennai,Tamil Nadu,Standard,Active
CUST1570,Kamya Sachar,Mysuru,Karnataka,Premium,Active
CUST1571,Ekiya Khosla,Salem,Tamil Nadu,Business,Active
CUST1572,Keya Kumar,Mysuru,Karnataka,Premium,Active
CUST1573,Sneha Sem,Mumbai,Maharashtra,Business,Active
CUST1574,Aadi Banerjee,Kochi,Kerala,Premium,Inactive
CUST1575,Amol Vasa,Hyderabad,Telangana,Business,Active
CUST1576,Chasmum Ahuja,Chennai,Tamil Nadu,Business,Active
CUST1577,Tristan Kala,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1578,Anthony Majumdar,Nashik,Maharashtra,Standard,Active
CUST1579,Girindra Barad,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1580,Ishani Dugal,Coimbatore,Tamil Nadu,Premium,Active
CUST1581,Alka Peri,Chennai,Tamil Nadu,Business,Active
CUST1582,Viraj Kunda,Vijayawada,Andhra Pradesh,Business,Inactive
CUST1583,George Ratta,Mumbai,Maharashtra,Standard,Active
CUST1584,Faras Nair,Kochi,Kerala,Premium,Inactive
CUST1585,Oscar Sura,Bengaluru,Karnataka,Premium,Inactive
CUST1586,Charita Barad,Pune,Maharashtra,Standard,Inactive
CUST1587,Farhan Bhalla,Salem,Tamil Nadu,Business,Active
CUST1588,Ijaya Saraf,Bengaluru,Karnataka,Premium,Inactive
CUST1589,Jai Karan,Chennai,Tamil Nadu,Business,Active
CUST1590,Lavanya Bhagat,Nashik,Maharashtra,Standard,Active
CUST1591,Benjamin Nagar,Kolkata,West Bengal,Business,Active
CUST1592,Eta Thakkar,Mysuru,Karnataka,Business,Inactive
CUST1593,Michael Bedi,Pune,Maharashtra,Premium,Active
CUST1594,Sanaya Thaman,Nashik,Maharashtra,Standard,Inactive
CUST1595,Tristan Sankaran,Pune,Maharashtra,Business,Inactive
CUST1596,Meera Divan,Salem,Tamil Nadu,Business,Active
CUST1597,Gayathri Butala,Salem,Tamil Nadu,Premium,Active
CUST1598,Chandran Rastogi,Bengaluru,Karnataka,Business,Active
CUST1599,Frederick Rastogi,Chennai,Tamil Nadu,Premium,Active
CUST1600,Kalpit Deshmukh,Nashik,Maharashtra,Business,Active
CUST1601,Rudra Sura,Vijayawada,Andhra Pradesh,Business,Active
CUST1602,Rohan Viswanathan,Salem,Tamil Nadu,Standard,Active
CUST1603,Xavier Bora,Kolkata,West Bengal,Standard,Inactive
CUST1604,Qushi Naik,Hyderabad,Telangana,Business,Inactive
CUST1605,Isaiah Sachdev,Bengaluru,Karnataka,Premium,Active
CUST1606,Jasmit Pall,Coimbatore,Tamil Nadu,Standard,Inactive
CUST1607,Ekani Padmanabhan,Coimbatore,Tamil Nadu,Premium,Active
CUST1608,Dalaja Gara,Salem,Tamil Nadu,Premium,Active
CUST1609,Riya Dhingra,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1610,Chaitanya Kaur,Kolkata,West Bengal,Business,Active
CUST1611,Kashvi Dugal,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST1612,Isaiah Bhagat,Mysuru,Karnataka,Business,Active
CUST1613,Manbir Mani,Kochi,Kerala,Standard,Active
CUST1614,Hemal Choudhry,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1615,Shivani Sinha,Kolkata,West Bengal,Business,Active
CUST1616,Garima Kadakia,Salem,Tamil Nadu,Business,Active
CUST1617,Samar Virk,Salem,Tamil Nadu,Standard,Active
CUST1618,Vasudha Dhaliwal,Mumbai,Maharashtra,Business,Active
CUST1619,Krisha Vyas,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1620,Aadhya Garde,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1621,Bhanumati Iyer,Madurai,Tamil Nadu,Premium,Active
CUST1622,Chatresh Shroff,Madurai,Tamil Nadu,Premium,Active
CUST1623,Ekalinga Rama,Hyderabad,Telangana,Premium,Active
CUST1624,Jagvi Chokshi,Nashik,Maharashtra,Business,Active
CUST1625,Brinda Raju,Salem,Tamil Nadu,Business,Active
CUST1626,Lajita Trivedi,Coimbatore,Tamil Nadu,Standard,Active
CUST1627,Diya Sundaram,Mysuru,Karnataka,Premium,Active
CUST1628,Quincy Issac,Salem,Tamil Nadu,Business,Active
CUST1629,Anthony Baral,Vijayawada,Andhra Pradesh,Business,Active
CUST1630,Dalaja Nath,Salem,Tamil Nadu,Standard,Active
CUST1631,Maya Dugar,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1632,Idika Pandey,Mysuru,Karnataka,Business,Active
CUST1633,Chasmum Keer,Kolkata,West Bengal,Premium,Active
CUST1634,David Kurian,Vijayawada,Andhra Pradesh,Standard,Active
CUST1635,Ayushman Mammen,Mumbai,Maharashtra,Standard,Active
CUST1636,Max Om,Mysuru,Karnataka,Standard,Active
CUST1637,Laksh Chahal,Madurai,Tamil Nadu,Standard,Active
CUST1638,Utkarsh Sahni,Mysuru,Karnataka,Premium,Active
CUST1639,Michael Sandhu,Nashik,Maharashtra,Standard,Active
CUST1640,Forum Sen,Coimbatore,Tamil Nadu,Business,Active
CUST1641,Samuel Devi,Pune,Maharashtra,Premium,Active
CUST1642,Lakshit More,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1643,Qushi Dhillon,Salem,Tamil Nadu,Business,Inactive
CUST1644,Eesha Bir,Coimbatore,Tamil Nadu,Business,Active
CUST1645,Qarin Nadkarni,Salem,Tamil Nadu,Business,Active
CUST1646,Ayushman Nagar,Kolkata,West Bengal,Premium,Inactive
CUST1647,Nisha Mitter,Mumbai,Maharashtra,Business,Active
CUST1648,Anusha Doshi,Vijayawada,Andhra Pradesh,Standard,Active
CUST1649,Hredhaan Deep,Salem,Tamil Nadu,Premium,Active
CUST1650,Atharv Loke,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1651,Vincent Kashyap,Kolkata,West Bengal,Business,Active
CUST1652,Jagrati Buch,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1653,Krish Thakkar,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1654,Kashvi Gour,Madurai,Tamil Nadu,Premium,Active
CUST1655,Vyanjana Som,Mysuru,Karnataka,Standard,Active
CUST1656,Nihal Hans,Hyderabad,Telangana,Business,Active
CUST1657,Bachittar Rege,Mumbai,Maharashtra,Standard,Inactive
CUST1658,Anamika Sachar,Madurai,Tamil Nadu,Business,Active
CUST1659,Samaksh Jayaraman,Hyderabad,Telangana,Standard,Active
CUST1660,Peter Sarna,Chennai,Tamil Nadu,Premium,Inactive
CUST1661,Ekta Shankar,Salem,Tamil Nadu,Standard,Active
CUST1662,Prisha Ravel,Hyderabad,Telangana,Premium,Active
CUST1663,Lajita Munshi,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1664,Balvan Verma,Kochi,Kerala,Business,Active
CUST1665,Siya Shan,Bengaluru,Karnataka,Business,Active
CUST1666,Yatan Venkataraman,Vijayawada,Andhra Pradesh,Standard,Active
CUST1667,Balveer Ram,Vijayawada,Andhra Pradesh,Standard,Active
CUST1668,Ranveer Manne,Mumbai,Maharashtra,Business,Inactive
CUST1669,Mitali Modi,Bengaluru,Karnataka,Premium,Active
CUST1670,Triya Ganesan,Kolkata,West Bengal,Standard,Active
CUST1671,Chaitaly Bhagat,Pune,Maharashtra,Premium,Active
CUST1672,Ubika Seth,Coimbatore,Tamil Nadu,Business,Inactive
CUST1673,Xiti Chowdhury,Vijayawada,Andhra Pradesh,Business,Active
CUST1674,Krishna Ramaswamy,Bengaluru,Karnataka,Business,Active
CUST1675,Ekiya Seshadri,Kochi,Kerala,Standard,Active
CUST1676,Praneel Setty,Chennai,Tamil Nadu,Business,Active
CUST1677,Suhani Chana,Mumbai,Maharashtra,Standard,Inactive
CUST1678,Ekiya Gade,Madurai,Tamil Nadu,Business,Active
CUST1679,Gavin Comar,Chennai,Tamil Nadu,Business,Active
CUST1680,Janani Chada,Vijayawada,Andhra Pradesh,Business,Inactive
CUST1681,Yasti Dutta,Kochi,Kerala,Standard,Active
CUST1682,Lajita Bassi,Kolkata,West Bengal,Business,Active
CUST1683,Gautami Doctor,Pune,Maharashtra,Business,Active
CUST1684,Maanav Gola,Bengaluru,Karnataka,Standard,Active
CUST1685,Oni Morar,Mysuru,Karnataka,Standard,Active
CUST1686,Sanaya Mani,Mysuru,Karnataka,Business,Active
CUST1687,Jacob Deep,Nashik,Maharashtra,Business,Inactive
CUST1688,Aarush Kulkarni,Nashik,Maharashtra,Standard,Active
CUST1689,Tara Tank,Vijayawada,Andhra Pradesh,Business,Inactive
CUST1690,Abdul Tak,Mysuru,Karnataka,Standard,Active
CUST1691,Teerth Soni,Chennai,Tamil Nadu,Premium,Active
CUST1692,Nimrat Sathe,Chennai,Tamil Nadu,Standard,Active
CUST1693,Abeer Konda,Chennai,Tamil Nadu,Standard,Active
CUST1694,Sarthak Bawa,Vijayawada,Andhra Pradesh,Standard,Active
CUST1695,Manbir Bhakta,Kolkata,West Bengal,Premium,Inactive
CUST1696,Balhaar Dhillon,Mumbai,Maharashtra,Premium,Inactive
CUST1697,Chanchal Narula,Mumbai,Maharashtra,Premium,Active
CUST1698,Chandran Chopra,Mumbai,Maharashtra,Business,Active
CUST1699,Pranav Edwin,Vijayawada,Andhra Pradesh,Standard,Active
CUST1700,Peter Shah,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1701,Balendra Chander,Salem,Tamil Nadu,Standard,Active
CUST1702,Ekantika Pillay,KOLKATA,West Bengal,Business,Active
CUST1703,Ekansh Sane,Madurai,Tamil Nadu,Business,Active
CUST1704,Brinda Sinha,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1705,Jairaj Maharaj,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST1706,Odika Vohra,Mumbai,Maharashtra,Business,Active
CUST1707,Shaurya Bhardwaj,Kochi,Kerala,Standard,Active
CUST1708,Gagan Sule,Hyderabad,Telangana,Business,Inactive
CUST1709,Prisha Nadig,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1710,Irya Dayal,Mysuru,Karnataka,Standard,Active
CUST1711,Zinal Tank,Mysuru,Karnataka,Business,Active
CUST1712,Pranit Kaul,Chennai,Tamil Nadu,Business,Active
CUST1713,Rishi Agarwal,Bengaluru,Karnataka,Standard,Active
CUST1714,Arjun Shroff,Visakhapatnam,Andhra Pradesh,Business,Inactive
CUST1715,Sarthak Sachdeva,Vijayawada,Andhra Pradesh,Business,Active
CUST1716,Chakradev Nath,Madurai,Tamil Nadu,Standard,Active
CUST1717,Simon Apte,Coimbatore,Tamil Nadu,Premium,Active
CUST1718,Baghyawati Kumar,Hyderabad,Telangana,Standard,Active
CUST1719,Darika Mital,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1720,Abeer Comar,Bengaluru,Karnataka,Standard,Active
CUST1721,Harita Randhawa,Nashik,Maharashtra,Business,Inactive
CUST1722,Parth Hari,Mysuru,Karnataka,Business,Active
CUST1723,Hamsini Srinivas,Madurai,Tamil Nadu,Business,Active
CUST1724,Balendra Deshpande,Madurai,Tamil Nadu,Standard,Active
CUST1725,Nachiket Sharma,Salem,Tamil Nadu,Business,Inactive
CUST1726,Turvi Sachdev,Pune,Maharashtra,Premium,Active
CUST1727,Chandani Mutti,Mysuru,Karnataka,Business,Active
CUST1728,Sathvik Narula,Bengaluru,Karnataka,Premium,Active
CUST1729,Dominic Dixit,Kolkata,West Bengal,Standard,Active
CUST1730,Azaan Nori,Kochi,Kerala,Premium,Active
CUST1731,Noah Ramachandran,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1732,Jackson Morar,Salem,Tamil Nadu,Business,Active
CUST1733,Azad Magar,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1734,Gabriel Taneja,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST1735,Kamya Seth,Hyderabad,Telangana,Standard,Active
CUST1736,Tarak Vohra,Coimbatore,Tamil Nadu,Standard,Inactive
CUST1737,Parth Choudhury,Madurai,Tamil Nadu,Premium,Active
CUST1738,Baljiwan Jaggi,Mysuru,Karnataka,Business,Active
CUST1739,Sachi Toor,Kolkata,West Bengal,Premium,Inactive
CUST1740,Vasudha Tella,Kochi,Kerala,Premium,Active
CUST1741,Ranveer Oak,Kochi,Kerala,Business,Active
CUST1742,Dayita Narang,Hyderabad,Telangana,Business,Active
CUST1743,Guneet Varty,Nashik,Maharashtra,Premium,Active
CUST1744,Samesh Bansal,Kolkata,West Bengal,Business,Active
CUST1745,Lila Vig,Madurai,Tamil Nadu,Business,Active
CUST1746,Aayush Mukhopadhyay,Salem,Tamil Nadu,Standard,Active
CUST1747,Gagan Nath,Nashik,Maharashtra,Business,Active
CUST1748,Chakradhar Chauhan,Nashik,Maharashtra,Business,Inactive
CUST1749,Arin Muni,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1750,Ekani Iyer,Kolkata,West Bengal,Standard,Active
CUST1751,Bhavini Malhotra,Vijayawada,Andhra Pradesh,Business,Inactive
CUST1752,Ridhi Dalal,Mysuru,Karnataka,Standard,Active
CUST1753,Manthan Dugar,Mumbai,Maharashtra,Standard,Active
CUST1754,Ishwar Aurora,Hyderabad,Telangana,Premium,Active
CUST1755,Samuel Palla,Mumbai,Maharashtra,Premium,Active
CUST1756,Anika Dhaliwal,Mysuru,Karnataka,Standard,Active
CUST1757,Yash Garg,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1758,Deepa Nigam,Kochi,Kerala,Standard,Active
CUST1759,Chandresh De,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1760,Urishilla Bedi,Salem,Tamil Nadu,Business,Inactive
CUST1761,Leela Bhagat,Pune,Maharashtra,Standard,Active
CUST1762,Pooja Ramanathan,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1763,Sanaya Parekh,Bengaluru,Karnataka,Premium,Active
CUST1764,Gaurangi Hora,Coimbatore,Tamil Nadu,Standard,Active
CUST1765,Udyati Deep,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1766,Upadhriti Chatterjee,Kochi,Kerala,Premium,Active
CUST1767,Dayita Shroff,Chennai,Tamil Nadu,Business,Active
CUST1768,Vincent Kapur,Bengaluru,Karnataka,Business,Active
CUST1769,Aarna Patla,Nashik,Maharashtra,Business,Active
CUST1770,Qadim Narayanan,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1771,Sudiksha Sura,Mumbai,Maharashtra,Business,Inactive
CUST1772,Dhruv Soman,Pune,Maharashtra,Business,Active
CUST1773,Indali Srinivas,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1774,Onkar Mandal,Kolkata,West Bengal,Standard,Inactive
CUST1775,Joshua Trivedi,Pune,Maharashtra,Premium,Inactive
CUST1776,Nidra Chhabra,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1777,Ekavir Mittal,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST1778,Nandini Sachdev,Hyderabad,Telangana,Standard,Active
CUST1779,Yagnesh Dutt,Vijayawada,Andhra Pradesh,Business,Active
CUST1780,Leena Bhatti,Coimbatore,Tamil Nadu,Standard,Active
CUST1781,Sathvik Sankar,Hyderabad,Telangana,Premium,Active
CUST1782,Hema Keer,Mysuru,Karnataka,Standard,Inactive
CUST1783,Faras Sur,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1784,Ubika Nanda,Kochi,Kerala,Business,Inactive
CUST1785,Sai Goda,Kochi,Kerala,Standard,Active
CUST1786,Nidra Boase,Mysuru,Karnataka,Premium,Active
CUST1787,Ladli Narang,Coimbatore,Tamil Nadu,Standard,Active
CUST1788,Darsh Chana,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1789,Liam Acharya,Hyderabad,Telangana,Business,Active
CUST1790,Manthan Sethi,Kolkata,West Bengal,Business,Active
CUST1791,Madhavi Sekhon,Chennai,Tamil Nadu,Standard,Active
CUST1792,Samesh Nadig,Kolkata,West Bengal,Standard,Inactive
CUST1793,Daksha Saran,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1794,Gaurav Anand,Kolkata,West Bengal,Business,Active
CUST1795,Joshua Menon,Bengaluru,Karnataka,Standard,Inactive
CUST1796,Kala Bera,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST1797,Jagrati Choudhary,Hyderabad,Telangana,Standard,Inactive
CUST1798,Azaan Keer,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1799,Meera Nadkarni,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1800,Nidra Raj,Hyderabad,Telangana,Business,Active
CUST1801,Siddharth Ghose,Kolkata,West Bengal,Premium,Active
CUST1802,Liam Guha,Coimbatore,Tamil Nadu,Premium,Inactive
CUST1803,Jagvi Sahni,Hyderabad,Telangana,Standard,Active
CUST1804,Bhavya Dass,Coimbatore,Tamil Nadu,Business,Inactive
CUST1805,Advay Bora,Nashik,Maharashtra,Standard,Active
CUST1806,Maanas Sur,Hyderabad,Telangana,Premium,Active
CUST1807,Laban Chad,Kolkata,West Bengal,Business,Active
CUST1808,Ojasvi Shah,Bengaluru,Karnataka,Premium,Active
CUST1809,Pranit Sha,Kolkata,West Bengal,Business,Active
CUST1810,Shivani Rajagopalan,Kolkata,West Bengal,Business,Inactive
CUST1811,Upkaar Grewal,Vijayawada,Andhra Pradesh,Premium,Active
CUST1812,Abhimanyu Tara,Nashik,Maharashtra,Standard,Inactive
CUST1813,Yachana Luthra,Coimbatore,Tamil Nadu,Premium,Inactive
CUST1814,Jeevika Bandi,Pune,Maharashtra,Business,Active
CUST1815,Vasudha Pillay,Mumbai,Maharashtra,Standard,Active
CUST1816,Vasatika Buch,Kochi,Kerala,Standard,Active
CUST1817,Ati Shroff,Madurai,Tamil Nadu,Business,Inactive
CUST1818,Gaurang Korpal,Madurai,Tamil Nadu,Standard,Active
CUST1819,Faras Zacharia,Salem,Tamil Nadu,Business,Active
CUST1820,Chatresh Oza,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1821,Upasna Setty,Vijayawada,Andhra Pradesh,Standard,Inactive
CUST1822,Garima Sama,Mysuru,Karnataka,Standard,Active
CUST1823,Chaitaly Mann,Mumbai,Maharashtra,Premium,Active
CUST1824,Balendra Modi,Hyderabad,Telangana,Premium,Active
CUST1825,Darsh Solanki,Madurai,Tamil Nadu,Business,Inactive
CUST1826,Charan Manne,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1827,Bhavini Sundaram,Mysuru,Karnataka,Premium,Active
CUST1828,Jonathan Tiwari,Mumbai,Maharashtra,Business,Inactive
CUST1829,Arunima Krishnan,Hyderabad,Telangana,Premium,Inactive
CUST1830,Avni Maharaj,Madurai,Tamil Nadu,Premium,Active
CUST1831,Akshay Choudhury,Tiruchirappalli,Tamil Nadu,Business,Inactive
CUST1832,Matthew Sekhon,Salem,Tamil Nadu,Standard,Active
CUST1833,Parth Lal,Salem,Tamil Nadu,Standard,Inactive
CUST1834,Vedhika Golla,Tiruchirappalli,Tamil Nadu,Business,Active
CUST1835,Hemal Chad,Bengaluru,Karnataka,Standard,Inactive
CUST1836,Mitesh Tandon,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1837,Leela Khanna,Hyderabad,Telangana,Premium,Active
CUST1838,Oliver Kade,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1839,Chatura Lalla,Kochi,Kerala,Business,Inactive
CUST1840,Charles Ganesh,Bengaluru,Karnataka,Standard,Active
CUST1841,Mohini Soni,Coimbatore,Tamil Nadu,Premium,Active
CUST1842,Vamakshi Walia,Visakhapatnam,Andhra Pradesh,Standard,Inactive
CUST1843,Ladli Ramakrishnan,Kolkata,West Bengal,Premium,Active
CUST1844,Adweta Dhillon,Salem,Tamil Nadu,Business,Active
CUST1845,Advik Mani,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST1846,Lavanya Mutti,Kochi,Kerala,Standard,Active
CUST1847,Gunbir Wali,Nashik,Maharashtra,Business,Active
CUST1848,Rachana Mahajan,Coimbatore,Tamil Nadu,Standard,Active
CUST1849,Anamika Loke,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1850,Aadhya Raman,Pune,Maharashtra,Standard,Active
CUST1851,Wyatt Hayer,Hyderabad,Telangana,Standard,Active
CUST1852,Pranit Munshi,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1853,Abhiram Bir,Mysuru,Karnataka,Premium,Inactive
CUST1854,Nisha Chaudhari,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1855,Sanaya Panchal,Salem,Tamil Nadu,Business,Active
CUST1856,Bhanumati Krishnamurthy,Kolkata,West Bengal,Standard,Active
CUST1857,Bahadurjit Bajwa,Salem,Tamil Nadu,Business,Active
CUST1858,Dakshesh Kalla,Pune,Maharashtra,Premium,Active
CUST1859,Jagdish Chadha,Visakhapatnam,Andhra Pradesh,Standard,Inactive
CUST1860,Keya Goyal,Kolkata,West Bengal,Premium,Active
CUST1861,Qarin Kulkarni,Madurai,Tamil Nadu,Standard,Inactive
CUST1862,Unni Borra,Vijayawada,Andhra Pradesh,Standard,Active
CUST1863,Aradhana Sane,VIJAYAWADA,Andhra Pradesh,Premium,Active
CUST1864,Aarini Edwin,Bengaluru,Karnataka,Business,Active
CUST1865,Aradhana Bhatia,Kolkata,West Bengal,Business,Active
CUST1866,Lipika Natarajan,Salem,Tamil Nadu,Premium,Inactive
CUST1867,Aarna Lanka,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1868,Ridhi Boase,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST1869,Sai Ramaswamy,Mysuru,Karnataka,Premium,Active
CUST1870,Vyanjana Chopra,Kochi,Kerala,Standard,Active
CUST1871,Raagini Kamdar,Bengaluru,Karnataka,Premium,Active
CUST1872,Riya Lad,Mysuru,Karnataka,Business,Active
CUST1873,Bakhshi Bora,Tiruchirappalli,Tamil Nadu,Premium,Inactive
CUST1874,Zashil Sehgal,Pune,Maharashtra,Business,Active
CUST1875,Widisha Dixit,Salem,Tamil Nadu,Premium,Active
CUST1876,Baljiwan Ramakrishnan,Madurai,Tamil Nadu,Standard,Inactive
CUST1877,Max Narayan,Mysuru,Karnataka,Business,Active
CUST1878,Aarush Varma,Bengaluru,Karnataka,Business,Active
CUST1879,Vanya Sarin,Kochi,Kerala,Premium,Active
CUST1880,Ekaraj Zachariah,Coimbatore,Tamil Nadu,Business,Active
CUST1881,Aarush Rajagopalan,Hyderabad,Telangana,Business,Active
CUST1882,Jairaj Wason,Kochi,Kerala,Business,Active
CUST1883,Gauri Mitter,Coimbatore,Tamil Nadu,Business,Active
CUST1884,Christopher Chana,Nashik,Maharashtra,Premium,Active
CUST1885,Harini Buch,Coimbatore,Tamil Nadu,Standard,Active
CUST1886,Bimala Jain,Nashik,Maharashtra,Business,Active
CUST1887,Balveer Rajagopalan,Hyderabad,Telangana,Standard,Active
CUST1888,Chandani Ramakrishnan,Kolkata,West Bengal,Standard,Inactive
CUST1889,Jagrati Sur,Visakhapatnam,Andhra Pradesh,Standard,Active
CUST1890,Raksha Gupta,Nashik,Maharashtra,Premium,Active
CUST1891,Balendra Hans,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST1892,William Suresh,Kolkata,West Bengal,Business,Active
CUST1893,Dev Zachariah,Kochi,Kerala,Standard,Active
CUST1894,Xalak Walla,Mumbai,Maharashtra,Standard,Active
CUST1895,Amol Bansal,Chennai,Tamil Nadu,Business,Inactive
CUST1896,Daksh Nazareth,Kochi,Kerala,Business,Active
CUST1897,Nidra Dani,Vijayawada,Andhra Pradesh,Premium,Inactive
CUST1898,Tara Yadav,Nashik,Maharashtra,Business,Active
CUST1899,Viraj Bora,Kochi,Kerala,Standard,Inactive
CUST1900,Lohit Suresh,Pune,Maharashtra,Business,Active
CUST1901,Urishilla Bath,Chennai,Tamil Nadu,Business,Active
CUST1902,Kalpit Atwal,Mumbai,Maharashtra,Business,Active
CUST1903,Chandresh Mohanty,Pune,Maharashtra,Premium,Active
CUST1904,Tanmayi Garde,Hyderabad,Telangana,Business,Active
CUST1905,Hitesh Comar,Coimbatore,Tamil Nadu,Premium,Inactive
CUST1906,Thomas Bhatnagar,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1907,Pooja Nazareth,Hyderabad,Telangana,Premium,Inactive
CUST1908,Ekta Dara,Coimbatore,Tamil Nadu,Premium,Active
CUST1909,Ekanta Kala,Pune,Maharashtra,Premium,Active
CUST1910,Oscar Nayak,Kochi,Kerala,Standard,Active
CUST1911,Jai Mahal,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1912,Ojasvi Ganguly,Nashik,Maharashtra,Standard,Active
CUST1913,Nitesh Sarna,Tiruchirappalli,Tamil Nadu,Standard,Inactive
CUST1914,Banjeet Deol,Nashik,Maharashtra,Premium,Active
CUST1915,Krisha Dugar,Hyderabad,Telangana,Business,Active
CUST1916,Vidhi Buch,Kochi,Kerala,Standard,Active
CUST1917,Abhimanyu Gola,Mumbai,Maharashtra,Premium,Active
CUST1918,Bhanumati Saha,Kolkata,West Bengal,Business,Active
CUST1919,Jonathan Jhaveri,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1920,Anika Virk,Madurai,Tamil Nadu,Business,Active
CUST1921,Nisha Khare,Mumbai,Maharashtra,Standard,Active
CUST1922,Baljiwan Gole,Chennai,Tamil Nadu,Standard,Active
CUST1923,Gaurang Mitra,Kochi,Kerala,Business,Active
CUST1924,Omya Agrawal,Kochi,Kerala,Business,Active
CUST1925,Rehaan Dalal,Madurai,Tamil Nadu,Premium,Active
CUST1926,Janaki Zacharia,Vijayawada,Andhra Pradesh,Business,Active
CUST1927,Ucchal Joshi,Pune,Maharashtra,Standard,Inactive
CUST1928,Chatresh Hari,Bengaluru,Karnataka,Premium,Active
CUST1929,Manthan Som,Visakhapatnam,Andhra Pradesh,Business,Active
CUST1930,Patrick Dutta,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1931,Chatura Patla,Pune,Maharashtra,Business,Inactive
CUST1932,Shaurya Saran,Tiruchirappalli,Tamil Nadu,Business,Inactive
CUST1933,Gaurika Setty,Kolkata,West Bengal,Standard,Inactive
CUST1934,Hemang Ben,Visakhapatnam,Andhra Pradesh,Premium,Inactive
CUST1935,Nakul Balakrishnan,Mysuru,Karnataka,Standard,Active
CUST1936,Yutika D’Alia,Mysuru,Karnataka,Premium,Inactive
